tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,source_file,retired,defaulted,winner_unranked,loser_unranked,has_serve_stats
2012-1039,Monterrey,Hard,32,I,,2012-02-20,8,201506.0,2.0,,Sara Errani,R,164.0,ITA,24.814,36.0,1545.0,201477.0,,,Stephanie Dubois,R,162.0,CAN,25.306,87.0,745.0,6-2 6-2,3,R32,,0.0,3.0,52.0,37.0,26.0,8.0,,3.0,4.0,1.0,4.0,54.0,37.0,21.0,3.0,,6.0,11.0,2012_wta.csv,False,False,False,False,False
2012-1039,Monterrey,Hard,32,I,,2012-02-20,7,201427.0,,,Alize Cornet,R,173.0,FRA,22.078,117.0,578.0,202417.0,,,Tetiana Luzhanska,R,,USA,27.461,145.0,452.0,6-4 7-6(3),3,R32,,2.0,5.0,85.0,47.0,26.0,18.0,,5.0,10.0,0.0,5.0,73.0,47.0,23.0,11.0,,1.0,7.0,2012_wta.csv,False,False,False,False,False
2012-1039,Monterrey,Hard,32,I,,2012-02-20,6,201468.0,,WC,Yaroslava Shvedova,R,180.0,KAZ,24.441,170.0,384.0,201402.0,,Q,Sesil Karatantcheva,R,171.0,KAZ,22.536,132.0,516.0,6-1 4-6 6-3,3,R32,,4.0,8.0,92.0,64.0,39.0,10.0,,10.0,15.0,2.0,14.0,81.0,43.0,22.0,12.0,,3.0,11.0,2012_wta.csv,False,False,False,False,False
2012-1039,Monterrey,Hard,32,I,,2012-02-20,5,201605.0,,,Mandy Minella,R,180.0,LUX,26.246,94.0,677.0,201428.0,7.0,,Mathilde Johansson,R,173.0,FRA,26.815,97.0,665.0,6-1 5-7 7-6(5),3,R32,,4.0,4.0,99.0,54.0,38.0,21.0,,5.0,9.0,0.0,6.0,98.0,68.0,42.0,14.0,,4.0,9.0,2012_wta.csv,False,False,False,False,False
2012-1039,Monterrey,Hard,32,I,,2012-02-20,4,201514.0,3.0,WC,Sorana Cirstea,R,176.0,ROU,21.873,48.0,1231.0,201527.0,,,Stefanie Voegele,R,170.0,SUI,21.95,128.0,540.0,6-3 2-6 7-5,3,R32,,3.0,11.0,108.0,50.0,31.0,21.0,,11.0,19.0,2.0,7.0,83.0,42.0,19.0,21.0,,7.0,15.0,2012_wta.csv,False,False,False,False,False
2012-1039,Monterrey,Hard,32,I,,2012-02-20,3,201693.0,,,Timea Babos,R,179.0,HUN,18.782,107.0,632.0,202415.0,,WC,Ximena Hermoso,R,,MEX,20.816,382.0,111.0,6-2 6-3,3,R32,,7.0,3.0,62.0,43.0,30.0,10.0,,5.0,6.0,0.0,2.0,52.0,37.0,17.0,8.0,,3.0,7.0,2012_wta.csv,False,False,False,False,False
2012-1039,Monterrey,Hard,32,I,,2012-02-20,2,201356.0,,,Eva Birnerova,R,170.0,CZE,27.519,109.0,611.0,200765.0,,Q,Katalin Marosi,R,178.0,HUN,32.274,481.0,71.0,7-6(3) 6-4,3,R32,,0.0,5.0,91.0,68.0,37.0,9.0,,8.0,14.0,1.0,9.0,88.0,54.0,27.0,11.0,,10.0,17.0,2012_wta.csv,False,False,False,False,False
2012-1039,Monterrey,Hard,32,I,,2012-02-20,1,201311.0,1.0,,Roberta Vinci,R,163.0,ITA,29.005,23.0,2170.0,201535.0,,,Coco Vandeweghe,R,185.0,USA,20.208,156.0,422.0,7-5 7-5,3,R32,,3.0,7.0,72.0,39.0,28.0,16.0,,4.0,7.0,3.0,11.0,74.0,32.0,22.0,18.0,,3.0,8.0,2012_wta.csv,False,False,False,False,False
2012-1039,Monterrey,Hard,32,I,,2012-02-20,20,201452.0,8.0,,Lourdes Dominguez Lino,R,163.0,ESP,30.892,112.0,596.0,202443.0,,,Valeria Savinykh,R,167.0,RUS,21.0,111.0,602.0,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,2012_wta.csv,False,False,False,False,False
2012-1012,Memphis,Hard,32,I,,2012-02-20,15,201414.0,,,Michaella Krajicek,R,177.0,NED,23.113,82.0,778.0,201304.0,6.0,,Elena Baltacha,R,175.0,GBR,28.521,60.0,1015.0,6-2 6-1,3,R32,,15.0,5.0,57.0,35.0,25.0,10.0,,3.0,5.0,3.0,3.0,44.0,24.0,10.0,6.0,,4.0,10.0,2012_wta.csv,False,False,False,False,False
2012-1039,Monterrey,Hard,32,I,,2012-02-20,21,201537.0,,,Patricia Mayr Achleitner,R,169.0,AUT,25.285,103.0,638.0,201356.0,,,Eva Birnerova,R,170.0,CZE,27.519,109.0,611.0,6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,,2012_wta.csv,False,False,False,False,False
2012-1039,Monterrey,Hard,32,I,,2012-02-20,23,201605.0,,,Mandy Minella,R,180.0,LUX,26.246,94.0,677.0,201468.0,,WC,Yaroslava Shvedova,R,180.0,KAZ,24.441,170.0,384.0,6-3 6-7(1) 6-4,3,R16,,3.0,5.0,94.0,57.0,36.0,16.0,,2.0,8.0,3.0,10.0,111.0,62.0,36.0,21.0,,10.0,18.0,2012_wta.csv,False,False,False,False,False
2012-1012,Memphis,Hard,32,I,,2012-02-20,13,201516.0,,,Evgeniya Rodina,R,170.0,RUS,23.042,137.0,499.0,201604.0,,,Irina Falconi,R,163.0,USA,21.799,101.0,659.0,6-1 6-3,3,R32,,2.0,4.0,51.0,26.0,16.0,16.0,,1.0,3.0,0.0,2.0,62.0,26.0,9.0,17.0,,4.0,10.0,2012_wta.csv,False,False,False,False,False
2012-1012,Memphis,Hard,32,I,,2012-02-20,11,201600.0,,Q,Jamie Hampton,R,173.0,USA,22.117,104.0,637.0,201517.0,8.0,,Magdalena Rybarikova,R,180.0,SVK,23.379,91.0,699.0,7-6(7) 6-0,3,R32,,1.0,2.0,69.0,41.0,27.0,14.0,,2.0,5.0,3.0,5.0,74.0,47.0,26.0,8.0,,7.0,13.0,2012_wta.csv,False,False,False,False,False
2012-1012,Memphis,Hard,32,I,,2012-02-20,10,201371.0,,,Vera Dushevina,R,180.0,RUS,25.375,89.0,725.0,201619.0,,WC,Madison Keys,R,178.0,USA,17.008,256.0,216.0,6-2 7-5,3,R32,,0.0,3.0,59.0,38.0,24.0,14.0,,3.0,5.0,0.0,3.0,57.0,37.0,19.0,10.0,,1.0,6.0,2012_wta.csv,False,False,False,False,False
2012-1012,Memphis,Hard,32,I,,2012-02-20,9,200773.0,,,Stephanie Foretz Gacon,R,166.0,FRA,30.801,92.0,685.0,201528.0,,WC,Melanie Oudin,R,168.0,USA,20.411,208.0,293.0,6-2 6-3,3,R32,,5.0,2.0,65.0,39.0,32.0,11.0,,0.0,0.0,2.0,2.0,61.0,32.0,16.0,17.0,,3.0,7.0,2012_wta.csv,False,False,False,False,False
2012-1012,Memphis,Hard,32,I,,2012-02-20,8,201584.0,2.0,,Ksenia Pervak,L,170.0,KAZ,20.737,41.0,1370.0,201606.0,,,Rebecca Marino,R,183.0,CAN,21.18,115.0,585.0,6-2 6-4,3,R32,,2.0,5.0,50.0,29.0,25.0,10.0,,1.0,2.0,2.0,5.0,62.0,42.0,23.0,7.0,,2.0,6.0,2012_wta.csv,False,False,False,False,False
2012-1012,Memphis,Hard,32,I,,2012-02-20,7,201462.0,,,Alberta Brianti,R,165.0,ITA,31.877,67.0,890.0,200002.0,,,Mirjana Lucic,R,181.0,CRO,29.953,118.0,572.0,7-6(5) 5-7 6-1,3,R32,,,,,,,,,,,,,,,,,,,,2012_wta.csv,False,False,False,False,False
2012-1012,Memphis,Hard,32,I,,2012-02-20,6,201478.0,,,Varvara Lepchenko,L,180.0,USA,25.753,90.0,720.0,201616.0,,WC,Lauren Davis,R,157.0,USA,18.366,221.0,269.0,7-5 6-3,3,R32,,5.0,2.0,67.0,44.0,28.0,13.0,,4.0,7.0,0.0,5.0,78.0,46.0,23.0,14.0,,3.0,9.0,2012_wta.csv,False,False,False,False,False
2012-1012,Memphis,Hard,32,I,,2012-02-20,5,201596.0,7.0,,Johanna Larsson,R,174.0,SWE,23.51,61.0,1006.0,201559.0,,Q,Irena Pavlovic,R,178.0,FRA,23.395,200.0,310.0,4-6 6-4 7-5,3,R32,,7.0,8.0,99.0,62.0,43.0,17.0,,3.0,7.0,6.0,7.0,93.0,52.0,39.0,18.0,,6.0,11.0,2012_wta.csv,False,False,False,False,False
2012-1012,Memphis,Hard,32,I,,2012-02-20,3,201615.0,,,Lesia Tsurenko,R,174.0,UKR,22.727,125.0,552.0,201443.0,,Q,Alexa Glatch,R,183.0,USA,22.445,186.0,343.0,2-6 7-6(5) 6-2,3,R32,,0.0,4.0,99.0,59.0,36.0,18.0,,7.0,13.0,3.0,4.0,92.0,51.0,29.0,19.0,,4.0,10.0,2012_wta.csv,False,False,False,False,False
2012-1012,Memphis,Hard,32,I,,2012-02-20,2,201387.0,,,Sofia Arvidsson,R,176.0,SWE,28.012,72.0,835.0,201586.0,,,Heather Watson,R,170.0,GBR,19.757,123.0,554.0,6-2 6-3,3,R32,,4.0,0.0,53.0,40.0,28.0,6.0,,2.0,3.0,5.0,2.0,73.0,48.0,26.0,8.0,,6.0,11.0,2012_wta.csv,False,False,False,False,False
2012-1012,Memphis,Hard,32,I,,2012-02-20,1,202429.0,,Q,Camila Giorgi,R,168.0,ITA,20.143,167.0,392.0,200069.0,1.0,,Nadia Petrova,R,178.0,RUS,29.704,32.0,1705.0,6-4 6-2,3,R32,,3.0,7.0,52.0,26.0,21.0,13.0,,3.0,5.0,5.0,3.0,74.0,41.0,24.0,14.0,,8.0,13.0,2012_wta.csv,False,False,False,False,False
2012-1039,Monterrey,Hard,32,I,,2012-02-20,31,201693.0,,,Timea Babos,R,179.0,HUN,18.782,107.0,632.0,202456.0,,,Alexandra Cadantu Ignatik,R,170.0,ROU,21.802,110.0,607.0,6-4 6-4,3,F,,5.0,3.0,52.0,30.0,27.0,13.0,,0.0,0.0,1.0,3.0,67.0,43.0,30.0,11.0,,2.0,4.0,2012_wta.csv,False,False,False,False,False
2012-1039,Monterrey,Hard,32,I,,2012-02-20,30,201693.0,,,Timea Babos,R,179.0,HUN,18.782,107.0,632.0,201506.0,2.0,,Sara Errani,R,164.0,ITA,24.814,36.0,1545.0,6-4 6-7(3) 6-4,3,SF,,11.0,5.0,105.0,62.0,38.0,23.0,,6.0,9.0,4.0,2.0,111.0,79.0,48.0,16.0,,9.0,14.0,2012_wta.csv,False,False,False,False,False
2012-1039,Monterrey,Hard,32,I,,2012-02-20,29,202456.0,,,Alexandra Cadantu Ignatik,R,170.0,ROU,21.802,110.0,607.0,201086.0,6.0,,Greta Arn,R,180.0,HUN,32.858,68.0,860.0,6-2 4-6 7-5,3,SF,,2.0,10.0,116.0,85.0,51.0,11.0,,12.0,18.0,8.0,12.0,90.0,51.0,32.0,11.0,,4.0,12.0,2012_wta.csv,False,False,False,False,False
2012-1039,Monterrey,Hard,32,I,,2012-02-20,28,201506.0,2.0,,Sara Errani,R,164.0,ITA,24.814,36.0,1545.0,201605.0,,,Mandy Minella,R,180.0,LUX,26.246,94.0,677.0,6-1 6-2,3,QF,,0.0,1.0,41.0,30.0,21.0,7.0,,2.0,3.0,0.0,2.0,54.0,35.0,18.0,4.0,,5.0,11.0,2012_wta.csv,False,False,False,False,False
2012-1039,Monterrey,Hard,32,I,,2012-02-20,27,201693.0,,,Timea Babos,R,179.0,HUN,18.782,107.0,632.0,201537.0,,,Patricia Mayr Achleitner,R,169.0,AUT,25.285,103.0,638.0,6-4 6-2,3,QF,,,,,,,,,,,,,,,,,,,,2012_wta.csv,False,False,False,False,False
2012-1039,Monterrey,Hard,32,I,,2012-02-20,26,202456.0,,,Alexandra Cadantu Ignatik,R,170.0,ROU,21.802,110.0,607.0,201452.0,8.0,,Lourdes Dominguez Lino,R,163.0,ESP,30.892,112.0,596.0,6-2 6-0,3,QF,,,,,,,,,,,,,,,,,,,,2012_wta.csv,False,False,False,False,False
2012-1039,Monterrey,Hard,32,I,,2012-02-20,25,201086.0,6.0,,Greta Arn,R,180.0,HUN,32.858,68.0,860.0,201690.0,,,Nina Bratchikova,R,178.0,RUS,26.648,106.0,634.0,6-1 7-6(6),3,QF,,3.0,3.0,66.0,36.0,24.0,14.0,,3.0,6.0,3.0,3.0,70.0,40.0,24.0,8.0,,4.0,10.0,2012_wta.csv,False,False,False,False,False
2012-1039,Monterrey,Hard,32,I,,2012-02-20,24,201506.0,2.0,,Sara Errani,R,164.0,ITA,24.814,36.0,1545.0,201427.0,,,Alize Cornet,R,173.0,FRA,22.078,117.0,578.0,6-2 6-3,3,R16,,0.0,1.0,44.0,37.0,20.0,4.0,,1.0,4.0,0.0,4.0,54.0,28.0,15.0,6.0,,9.0,16.0,2012_wta.csv,False,False,False,False,False
2012-1039,Monterrey,Hard,32,I,,2012-02-20,22,201693.0,,,Timea Babos,R,179.0,HUN,18.782,107.0,632.0,201514.0,3.0,WC,Sorana Cirstea,R,176.0,ROU,21.873,48.0,1231.0,4-6 6-4 6-2,3,R16,,3.0,4.0,83.0,45.0,32.0,19.0,,2.0,5.0,6.0,5.0,111.0,61.0,35.0,25.0,,7.0,12.0,2012_wta.csv,False,False,False,False,False
2012-1012,Memphis,Hard,32,I,,2012-02-20,12,201523.0,4.0,,Marina Erakovic,R,174.0,NZL,23.959,54.0,1093.0,201585.0,,,Sloane Stephens,R,170.0,USA,18.922,86.0,745.0,4-6 6-0 6-1,3,R32,,5.0,4.0,89.0,48.0,36.0,19.0,,4.0,6.0,3.0,5.0,75.0,44.0,25.0,11.0,,5.0,11.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,3,201588.0,,,Anna Tatishvili,R,171.0,GEO,22.065,74.0,822.0,201356.0,,,Eva Birnerova,R,170.0,CZE,27.538,109.0,633.0,6-4 4-6 6-3,3,R32,,6.0,9.0,102.0,68.0,40.0,15.0,,6.0,12.0,2.0,2.0,93.0,68.0,41.0,7.0,,11.0,18.0,2012_wta.csv,False,False,False,False,False
2012-1041,Kuala Lumpur,Hard,32,I,,2012-02-27,1,201474.0,1.0,WC,Agnieszka Radwanska,R,170.0,POL,22.979,5.0,5850.0,201454.0,,,Akgul Amanmuradova,R,190.0,UZB,27.68,118.0,571.0,6-2 6-4,3,R32,,7.0,1.0,43.0,28.0,25.0,9.0,,1.0,2.0,7.0,0.0,66.0,46.0,26.0,9.0,,3.0,7.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,5,201596.0,6.0,,Johanna Larsson,R,174.0,SWE,23.53,67.0,906.0,201402.0,,Q,Sesil Karatantcheva,R,171.0,KAZ,22.555,130.0,524.0,1-6 6-4 6-3,3,R32,,1.0,5.0,88.0,56.0,26.0,12.0,,7.0,16.0,0.0,18.0,96.0,59.0,31.0,10.0,,8.0,17.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,6,201531.0,,Q,Mariana Duque Marino,R,169.0,COL,22.544,168.0,396.0,202466.0,,WC,Nadia Abdala,U,,MEX,23.538,542.0,57.0,6-1 6-0,3,R32,,0.0,5.0,49.0,30.0,21.0,8.0,,4.0,5.0,0.0,3.0,43.0,21.0,6.0,7.0,,3.0,10.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,7,201387.0,,,Sofia Arvidsson,R,176.0,SWE,28.031,55.0,1085.0,201815.0,,Q,Petra Rampre,R,170.0,SLO,32.105,162.0,408.0,6-2 6-4,3,R32,,2.0,1.0,66.0,55.0,36.0,4.0,,5.0,7.0,3.0,6.0,56.0,28.0,14.0,11.0,,1.0,6.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,8,201355.0,2.0,,Flavia Pennetta,R,172.0,ITA,30.005,29.0,1910.0,201367.0,,,Arantxa Parra Santonja,R,176.0,ESP,29.301,169.0,394.0,6-4 6-2,3,R32,,7.0,6.0,70.0,40.0,32.0,11.0,,9.0,10.0,2.0,3.0,79.0,41.0,26.0,15.0,,10.0,14.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,9,200773.0,,,Stephanie Foretz Gacon,R,166.0,FRA,30.821,91.0,739.0,201428.0,,,Mathilde Johansson,R,173.0,FRA,26.834,106.0,643.0,6-4 7-6(5),3,R32,,2.0,4.0,91.0,56.0,35.0,11.0,,9.0,15.0,0.0,3.0,79.0,52.0,23.0,13.0,,4.0,11.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,10,201414.0,,,Michaella Krajicek,R,177.0,NED,23.133,72.0,847.0,202456.0,,,Alexandra Cadantu Ignatik,R,170.0,ROU,21.821,82.0,793.0,7-5 3-6 6-3,3,R32,,4.0,7.0,101.0,61.0,44.0,18.0,,7.0,10.0,1.0,10.0,120.0,85.0,56.0,12.0,,15.0,19.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,11,201462.0,8.0,,Alberta Brianti,R,165.0,ITA,31.897,62.0,990.0,201427.0,,,Alize Cornet,R,173.0,FRA,22.098,112.0,607.0,3-6 6-3 6-3,3,R32,,1.0,3.0,104.0,69.0,35.0,14.0,,9.0,17.0,1.0,8.0,73.0,44.0,20.0,8.0,,6.0,16.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,12,201506.0,3.0,,Sara Errani,R,164.0,ITA,24.833,36.0,1615.0,201604.0,,,Irina Falconi,R,163.0,USA,21.818,100.0,666.0,6-1 6-1,3,R32,,0.0,0.0,50.0,38.0,25.0,6.0,,3.0,4.0,2.0,3.0,47.0,25.0,6.0,11.0,,5.0,11.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,13,201365.0,,Q,Edina Gallovits Hall,R,165.0,ROU,27.215,103.0,660.0,201086.0,,,Greta Arn,R,180.0,HUN,32.877,65.0,920.0,7-5 7-5,3,R32,,1.0,1.0,69.0,50.0,34.0,13.0,,0.0,2.0,3.0,6.0,73.0,38.0,25.0,14.0,,5.0,9.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,14,201349.0,,,Melinda Czink,L,178.0,HUN,29.35,132.0,518.0,201477.0,,,Stephanie Dubois,R,162.0,CAN,25.326,90.0,745.0,7-6(6) 6-3,3,R32,,3.0,7.0,91.0,57.0,38.0,19.0,,9.0,11.0,2.0,4.0,65.0,39.0,24.0,15.0,,2.0,5.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,15,201638.0,,LL,Estrella Cabeza Candela,R,173.0,ESP,25.019,165.0,406.0,201452.0,,,Lourdes Dominguez Lino,R,163.0,ESP,30.911,113.0,596.0,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,16,201517.0,,,Magdalena Rybarikova,R,180.0,SVK,23.398,95.0,699.0,201567.0,5.0,,Alexandra Dulgheru,R,172.0,ROU,22.747,57.0,1074.0,2-6 7-5 7-6(3),3,R32,,4.0,4.0,116.0,65.0,43.0,25.0,,12.0,17.0,3.0,8.0,118.0,73.0,46.0,21.0,,4.0,8.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,4,201593.0,4.0,,Irina Camelia Begu,R,181.0,ROU,21.506,53.0,1152.0,201490.0,,,Timea Bacsinszky,R,170.0,SUI,22.722,333.0,140.0,7-6(3) 3-6 6-4,3,R32,,1.0,6.0,100.0,68.0,36.0,11.0,,10.0,19.0,0.0,4.0,115.0,80.0,42.0,12.0,,8.0,17.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,17,201311.0,1.0,,Roberta Vinci,R,163.0,ITA,29.025,23.0,2170.0,200773.0,,,Stephanie Foretz Gacon,R,166.0,FRA,30.821,91.0,739.0,7-5 6-4,3,R16,,3.0,1.0,78.0,41.0,33.0,15.0,,2.0,4.0,1.0,5.0,78.0,47.0,26.0,16.0,,4.0,8.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,19,201506.0,3.0,,Sara Errani,R,164.0,ITA,24.833,36.0,1615.0,201365.0,,Q,Edina Gallovits Hall,R,165.0,ROU,27.215,103.0,660.0,6-4 6-1,3,R16,,1.0,1.0,49.0,37.0,25.0,5.0,,2.0,4.0,0.0,1.0,56.0,38.0,16.0,6.0,,4.0,10.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,20,201638.0,,LL,Estrella Cabeza Candela,R,173.0,ESP,25.019,165.0,406.0,201349.0,,,Melinda Czink,L,178.0,HUN,29.35,132.0,518.0,6-4 7-6(5),3,R16,,0.0,3.0,72.0,55.0,37.0,6.0,,2.0,5.0,4.0,3.0,70.0,43.0,25.0,14.0,,5.0,9.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,21,201517.0,,,Magdalena Rybarikova,R,180.0,SVK,23.398,95.0,699.0,202415.0,,WC,Ximena Hermoso,R,,MEX,20.835,382.0,111.0,6-3 3-6 6-3,3,R16,,3.0,0.0,102.0,62.0,45.0,18.0,,9.0,11.0,0.0,2.0,73.0,57.0,37.0,9.0,,0.0,3.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,22,201593.0,4.0,,Irina Camelia Begu,R,181.0,ROU,21.506,53.0,1152.0,201588.0,,,Anna Tatishvili,R,171.0,GEO,22.065,74.0,822.0,6-3 6-1,3,R16,,3.0,6.0,49.0,31.0,23.0,10.0,,0.0,1.0,1.0,1.0,47.0,33.0,17.0,3.0,,4.0,9.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,24,201355.0,2.0,,Flavia Pennetta,R,172.0,ITA,30.005,29.0,1910.0,201387.0,,,Sofia Arvidsson,R,176.0,SWE,28.031,55.0,1085.0,2-6 7-6(5) 6-1,3,R16,,3.0,8.0,84.0,52.0,29.0,10.0,,3.0,10.0,2.0,3.0,108.0,72.0,34.0,15.0,,11.0,19.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,25,201311.0,1.0,,Roberta Vinci,R,163.0,ITA,29.025,23.0,2170.0,201414.0,,,Michaella Krajicek,R,177.0,NED,23.133,72.0,847.0,6-2 6-0,3,QF,,5.0,3.0,48.0,25.0,18.0,15.0,,4.0,4.0,1.0,3.0,41.0,21.0,7.0,9.0,,4.0,9.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,26,201506.0,3.0,,Sara Errani,R,164.0,ITA,24.833,36.0,1615.0,201638.0,,LL,Estrella Cabeza Candela,R,173.0,ESP,25.019,165.0,406.0,6-4 6-3,3,QF,,2.0,1.0,71.0,58.0,32.0,6.0,,1.0,5.0,0.0,2.0,61.0,38.0,16.0,11.0,,6.0,12.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,27,201593.0,4.0,,Irina Camelia Begu,R,181.0,ROU,21.506,53.0,1152.0,201517.0,,,Magdalena Rybarikova,R,180.0,SVK,23.398,95.0,699.0,6-1 6-2,3,QF,,0.0,2.0,55.0,34.0,17.0,16.0,,3.0,5.0,0.0,3.0,44.0,25.0,10.0,4.0,,2.0,8.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,28,201355.0,2.0,,Flavia Pennetta,R,172.0,ITA,30.005,29.0,1910.0,201531.0,,Q,Mariana Duque Marino,R,169.0,COL,22.544,168.0,396.0,6-0 6-4,3,QF,,1.0,0.0,51.0,32.0,19.0,9.0,,3.0,6.0,0.0,4.0,51.0,35.0,14.0,4.0,,4.0,11.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,29,201506.0,3.0,,Sara Errani,R,164.0,ITA,24.833,36.0,1615.0,201311.0,1.0,,Roberta Vinci,R,163.0,ITA,29.025,23.0,2170.0,6-4 6-1,3,SF,,0.0,0.0,58.0,43.0,29.0,11.0,,1.0,2.0,2.0,2.0,49.0,26.0,18.0,7.0,,4.0,8.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,30,201355.0,2.0,,Flavia Pennetta,R,172.0,ITA,30.005,29.0,1910.0,201593.0,4.0,,Irina Camelia Begu,R,181.0,ROU,21.506,53.0,1152.0,6-2 6-2,3,SF,,1.0,0.0,61.0,38.0,22.0,13.0,,4.0,6.0,2.0,3.0,67.0,51.0,23.0,6.0,,3.0,9.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,31,201506.0,3.0,,Sara Errani,R,164.0,ITA,24.833,36.0,1615.0,201355.0,2.0,,Flavia Pennetta,R,172.0,ITA,30.005,29.0,1910.0,5-7 7-6(2) 6-0,3,F,,0.0,0.0,89.0,74.0,40.0,8.0,,1.0,8.0,2.0,4.0,107.0,53.0,33.0,17.0,,11.0,20.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,18,201414.0,,,Michaella Krajicek,R,177.0,NED,23.133,72.0,847.0,201462.0,8.0,,Alberta Brianti,R,165.0,ITA,31.897,62.0,990.0,6-3 3-6 7-6(2),3,R16,,9.0,5.0,100.0,60.0,47.0,19.0,,5.0,8.0,0.0,6.0,97.0,62.0,41.0,20.0,,4.0,7.0,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,2,202415.0,,WC,Ximena Hermoso,R,,MEX,20.835,382.0,111.0,201537.0,,,Patricia Mayr Achleitner,R,169.0,AUT,25.304,94.0,700.0,7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,,2012_wta.csv,False,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,23,201531.0,,Q,Mariana Duque Marino,R,169.0,COL,22.544,168.0,396.0,201596.0,6.0,,Johanna Larsson,R,174.0,SWE,23.53,67.0,906.0,4-6 6-1 6-3,3,R16,,0.0,3.0,87.0,58.0,32.0,11.0,,12.0,19.0,0.0,3.0,71.0,52.0,19.0,9.0,,2.0,12.0,2012_wta.csv,False,False,False,False,False
2012-1041,Kuala Lumpur,Hard,32,I,,2012-02-27,31,201444.0,,Q,Su Wei Hsieh,R,169.0,TPE,26.147,123.0,554.0,201549.0,5.0,,Petra Martic,R,181.0,CRO,21.107,66.0,912.0,2-6 7-5 4-1 RET,3,F,,1.0,0.0,88.0,56.0,35.0,18.0,,4.0,7.0,4.0,6.0,78.0,40.0,27.0,17.0,,3.0,6.0,2012_wta.csv,True,False,False,False,False
2012-1002,Acapulco,Clay,32,I,,2012-02-27,1,201311.0,1.0,,Roberta Vinci,R,163.0,ITA,29.025,23.0,2170.0,201562.0,,,Silvia Soler Espinosa,R,169.0,ESP,24.274,75.0,821.0,6-2 7-6(5),3,R32,,8.0,2.0,85.0,53.0,36.0,12.0,,8.0,11.0,0.0,2.0,61.0,26.0,15.0,14.0,,3.0,8.0,2012_wta.csv,False,False,False,False,False
